,product_id,title,product_description,rating,ratings_count,initial_price,currency,seller_name,category,total_amount
785,17844560,DREAM WEAVERZ,Black Wooden Finish Center Table Cover,4.1,7,999,INR,UNDEFINED VALUES,table-covers,6993
786,1605539,Kanvin,Beige Thermal Semi-Long Leggings,4.0,76,799,INR,K A███POR███PVT██████,thermal-bottoms,60724
787,17634528,Sweet Dreams,Women Red Solid Tights,3.5,20,749,INR,S D███tai███vt.██████,tights,14980
788,18614510,Oxolloxo,Women Blue Crepe Blouson Crop Top,0.0,0,2299,INR,M/S███PA ███ARE█████████E L███████████████,tops,0
789,18972586,MALHAAR,Yellow & Red Geometric Print Mandarin Collar Cotton Peplum Top,0.0,0,3329,INR,BED███E S███IES██████,tops,0
790,18937628,her by invictus,Printed A-Line Top,4.2,29,1398,INR,Sup███om ███,tops,40542
791,18972622,MALHAAR,Green Print Wrap Top,0.0,0,3329,INR,BED███E S███IES██████,tops,0
792,18979466,KiddoPanti,White & Navy Blue Geometric Print Georgette Shirt Style Top,0.0,0,799,INR,Kri███n A███rel█████████Lim██████,tops,0
793,18972618,MALHAAR,Red Print Mandarin Collar Peplum Top,0.0,0,3329,INR,BED███E S███IES██████,tops,0
794,18990292,HILL STREET,Women Fluorescent Green Solid Pure Cotton Tank Crop Top,4.5,15,1699,INR,HIL███TRE███LIF█████████,tops,25485
795,18972748,Zink London,Yellow Geometric Print Top,4.3,7,1499,INR,FRE███ GL███L P█████████MIT███,tops,10493
796,18998738,KALINI,Green & charleston green Animal Print Indigo Top,0.0,0,1999,INR,Oma███Ent███ris███,tops,0
797,18904492,Levis,Women Sage Green Self Design Slim Fit Regular Top,4.4,50,2099,INR,Lev███tra███ In█████████td,tops,104950
798,18972644,MALHAAR,Blue & Pink Floral Print Mandarin Collar Peplum Cotton Top,0.0,0,3329,INR,BED███E S███IES██████,tops,0
799,13583566,Chemistry,Navy Blue Regular Top with Embroidered Detail,4.5,20,1499,INR,UNDEFINED VALUES,tops,29980
800,18551958,SHECZZAR,Women White & Black Striped Georgette Top,3.8,6,799,INR,UNDEFINED VALUES,tops,4794
801,13466462,Global Desi,Pink Geometric Printed Slit Sleeves A-line Top,3.4,11,1599,INR,UNDEFINED VALUES,tops,17589
802,13611204,Roadster,The  Lifestyle Co Pink Open Knit Crochet Knit Blouson Top,4.2,266,1889,INR,UNDEFINED VALUES,tops,502474
803,18657642,max,Coral Tie-Up Neck Extended Sleeves Top,4.5,6,399,INR,UNDEFINED VALUES,tops,2394
804,13611420,Roadster,The  Lifestyle Co Mustard Yellow Extended Sleeves Regular Top,3.8,61,1499,INR,UNDEFINED VALUES,tops,91439
805,13573344,Roadster,The  Lifestyle Co Black Solid Pure Cotton Regular Top,4.0,280,699,INR,UNDEFINED VALUES,tops,195720
806,13616586,MAGRE,Magre Women Red & Black Printed Puff Sleeves Gathered Bralette Crop Top,3.9,16,1590,INR,UNDEFINED VALUES,tops,25440
807,20222156,CODE by Lifestyle,Solid V-Neck Top,4.1,47,799,INR,UNDEFINED VALUES,tops,37553
808,20405594,AAHWAN,White Bralette Crop Top,3.2,166,999,INR,UNDEFINED VALUES,tops,165834
809,20222142,CODE by Lifestyle,Solid Cotton Puff Sleeves Top,4.5,40,499,INR,UNDEFINED VALUES,tops,19960
810,20092320,Forever New,Women Black Solid Keyhole Neck Top,4.4,26,3200,INR,UNDEFINED VALUES,tops,83200
811,20222144,CODE by Lifestyle,Self Design Top,4.0,10,1599,INR,UNDEFINED VALUES,tops,15990
812,13677014,Cation,Women Black Halter Neck Crop Top,0.0,0,1299,INR,KAN███ AP███ELS███,tops,0
813,14538300,Friskers,Grey Tank Top,4.0,10,499,INR,Fly███,tops,4990
814,15888984,Friskers,Black Tank Top,0.0,0,978,INR,Fly███,tops,0
815,22151840,FabAlley,Bell Sleeves A-Line Top,3.6,27,1800,INR,UNDEFINED VALUES,tops,48600
816,18601474,BUY NEW TREND,Maroon Self Design Sequined Regular Top,3.0,5,1399,INR,UNDEFINED VALUES,tops,6995
817,18478530,Paralians,White Print  peplum Top,3.7,454,999,INR,UNDEFINED VALUES,tops,453546
818,18639246,Jockey,Women Red Sleeveless Solid Tank Top,4.5,139,329,INR,UNDEFINED VALUES,tops,45731
819,18389746,Ginger by Lifestyle,Blue Ribbed Top,3.9,15,499,INR,UNDEFINED VALUES,tops,7485
820,17763368,Honey by Pantaloons,Off White Sweetheart Neck Crop Top,4.0,7,1299,INR,UNDEFINED VALUES,tops,9093
821,17628058,Maishi,Black Cotton Slub Regular Top,4.6,7,1599,INR,UNDEFINED VALUES,tops,11193
822,17628394,ONLY,Women Yellow V-Neck Boxy Crop Top,4.2,25,2499,INR,UNDEFINED VALUES,tops,62475
823,4441374,Mayra,Women White Solid Top,3.5,24,1095,INR,May███Fas███n I██████,tops,26280
824,17178948,FOREVER 21,Women Grey Solid Cloud Wash Crop Cotton Tank Top,4.4,11,1049,INR,Wes███ry ███din█████████d_M██████,tops,11539
825,17132266,Athena,Women Attractive Lime Green Solid Halter Neck Top,3.7,10,1499,INR,MAY███I L███STY█████████E L█████████,tops,14990
826,19017874,DressBerry,Ribbed Fitted Top,3.3,125,1099,INR,Vis███ St███,tops,137375
827,17108782,DressBerry,Women Brown Solid Wrap Crop Top,3.6,78,1299,INR,Vis███ St███,tops,101322
828,17108574,4WRD by Dressberry,Black Solid Noughties Spaghetti Top,4.2,68,1199,INR,Sup███om ███,tops,81532
829,18803468,Oxolloxo,White Geometric Top,0.0,0,1499,INR,KPA███PAR███ PR█████████ITE███,tops,0
830,17253026,Athena,Green Floral Print Blouson Top,3.9,113,1699,INR,APE███PPA███S,tops,191987
831,22649882,IUGA,Notched Neck Short Sleeves Crop Top,3.0,6,1299,INR,ARB███R C███ECT██████,tops,7794
832,2511559,Disney by Wear Your Mind,Girls Pack of 2 Printed Tops,3.5,14,1998,INR,CRO███OAD███LOT█████████LTD███,tops,27972
833,18879656,MANGO,Women Pink Solid Top,4.3,165,1990,INR,UNDEFINED VALUES,tops,328350
834,18626976,ONLY,Pink & Blue Floral Print Crop Top,4.2,78,2299,INR,UNDEFINED VALUES,tops,179322
835,19018090,DressBerry,Burgundy Pure Cotton Solid Top,4.1,102,799,INR,UNDEFINED VALUES,tops,81498
836,18972770,Zink London,Coral Solid Puff Sleeve Regular Top With Cut Out,3.3,11,1299,INR,FRE███ GL███L P█████████MIT███,tops,14289
837,17121092,Marks & Spencer,Women White & Peach-Coloured Linen Checked Wrap Top,4.0,16,2999,INR,UNDEFINED VALUES,tops,47984
838,19018146,DressBerry,Women Green Solid Scoop Neck Fitted Top,4.0,110,899,INR,UNDEFINED VALUES,tops,98890
839,17268524,H&M,Women Brown Halter Neck Cropped Top,4.4,203,699,INR,UNDEFINED VALUES,tops,141897
840,18854764,KAMI KUBI,Olive Green Striped Top,5.0,4,1299,INR,UNDEFINED VALUES,tops,5196
841,18904472,Levis,Off White Mandarin Collar High Low Shirt Style Top,4.4,44,2299,INR,Vis███ St███,tops,101156
842,18972596,MALHAAR,White & Brown Print Smocked Cinched Waist Top,0.0,0,3329,INR,BED███E S███IES██████,tops,0
843,17124636,H&M,Women Grey Pure Cotton Cropped Top,3.7,25,799,INR,UNDEFINED VALUES,tops,19975
844,17255462,NEUDIS,Women Satin Green Embillished Solid A-Line Top,4.3,71,1499,INR,UNDEFINED VALUES,tops,106429
845,17120826,Hancock,Maroon & Navy Blue Checked Mandarin Collar Top,4.1,52,1999,INR,UNDEFINED VALUES,tops,103948
846,18998684,KALINI,Blue & legion blue Floral Print Indigo Shoulder Strap Peplum Top,3.3,20,1999,INR,UNDEFINED VALUES,tops,39980
847,18814970,Berrylush,Maroon Solid Resort Wear Top,4.6,75,1299,INR,UNDEFINED VALUES,tops,97425
848,18980478,DEBONATELLA,White Print Ruffles Crepe Top,3.0,2,600,INR,UNDEFINED VALUES,tops,1200
849,17270406,Mafadeny,Grey Shirt Style Top,3.3,3,1649,INR,UNDEFINED VALUES,tops,4947
850,18900376,DressBerry,Coffee Brown Pure Cotton Solid Top,3.7,332,699,INR,UNDEFINED VALUES,tops,232068
851,17257582,FableStreet,Blue Pure Cotton Top,4.2,37,1795,INR,UNDEFINED VALUES,tops,66415
852,17255498,NEUDIS,Beige Keyhole Neck Satin Top,4.1,44,1499,INR,UNDEFINED VALUES,tops,65956
853,22747068,Madame,Typography Printed Cotton Shirt Style Top,4.0,5,1399,INR,Vis███ St███,tops,6995
854,19017944,DressBerry,Rust Tank Top,4.1,94,799,INR,UNDEFINED VALUES,tops,75106
855,17114132,HERE&NOW,Women Black Fitted Crop Top,4.1,51,999,INR,UNDEFINED VALUES,tops,50949
856,18948348,Madame,Navy Blue Print Crop Top,4.2,11,1899,INR,UNDEFINED VALUES,tops,20889
857,17255876,Cutiekins,Girls Peach-Coloured Crepe Pleated Top,3.3,10,1099,INR,UNDEFINED VALUES,tops,10990
858,4380622,Bhama Couture,Women Black Solid Peplum Top,2.9,15,1799,INR,UNDEFINED VALUES,tops,26985
859,18975854,Honey by Pantaloons,Blue & orchid tint Floral Print Linen Crop Top,0.0,0,1099,INR,Wes███ry ███din█████████d_P████████████,tops,0
860,18849012,Fleximaa,Red & Blue Pack of 2 Pure Cotton Typography Longline Top,0.0,0,1799,INR,FLE███LE ███ARE███,tops,0
861,17944580,ONLY,Multicoloured Floral Print Top,4.2,76,2299,INR,UNDEFINED VALUES,tops,174724
862,8330413,ESPRIT,Women Black Printed Shimmery Top,3.3,4,2799,INR,UNDEFINED VALUES,tops,11196
863,7206166,Mayra,Women Yellow Printed Top,2.4,34,895,INR,UNDEFINED VALUES,tops,30430
864,9540499,Marie Claire,Women Yellow Printed Top,3.3,31,1499,INR,UNDEFINED VALUES,tops,46469
865,18944780,Miaz Lifestyle,Pack of 2 Peach-Coloured & Red Tops,2.7,3,1499,INR,Mia███ife███le,tops,4497
866,20383782,Chemistry,Solid Pure Cotton Corduroy Top,4.5,17,1299,INR,UNDEFINED VALUES,tops,22083
867,17889776,CHIMPAAANZEE,White Striped Extended Sleeves Peplum Top,3.9,13,699,INR,UNDEFINED VALUES,tops,9087
868,9100721,Globus,Women Black Self Design Semi-Sheer Top,3.6,29,1199,INR,UNDEFINED VALUES,tops,34771
869,18001072,Harpa,Maroon & White Geometric Print Top,3.9,14,1299,INR,UNDEFINED VALUES,tops,18186
870,17938374,CODE by Lifestyle,White & Turquoise Blue Floral Print Top,4.4,17,999,INR,UNDEFINED VALUES,tops,16983
871,8675767,MANGO,Women Purple & White Printed Top,4.2,15,3490,INR,UNDEFINED VALUES,tops,52350
872,17973634,InWeave,Women Teal Colourblocked Top,4.4,21,2199,INR,UNDEFINED VALUES,tops,46179
873,7117598,ONLY,Women Black Solid Top,4.2,40,1499,INR,UNDEFINED VALUES,tops,59960
874,17950198,PURVAJA,Women Solid Pink Round Neck Leg of Mutton Sleeves Crop Top,3.4,29,2199,INR,UNDEFINED VALUES,tops,63771
875,18847712,KALINI,Beige & old moss green Tie-Up Neck Top,4.4,9,1975,INR,UNDEFINED VALUES,tops,17775
876,8365569,Nun,Women Navy Blue & White Printed Crop A-Line Top,4.9,14,1495,INR,UNDEFINED VALUES,tops,20930
877,7581747,Annabelle by Pantaloons,Women Blue Printed Top,4.3,50,899,INR,UNDEFINED VALUES,tops,44950
878,9818669,Globus,Women Pink Solid Top,4.3,8,999,INR,UNDEFINED VALUES,tops,7992
879,8367605,Berrylush,Women Grey Solid Bardot Top,4.3,93,1290,INR,UNDEFINED VALUES,tops,119970
880,7183090,Globus,Women Peach-Coloured Printed Top,4.2,29,1299,INR,UNDEFINED VALUES,tops,37671
881,9557519,MANGO,Women Yellow Self Design Top,5.0,1,2490,INR,UNDEFINED VALUES,tops,2490
882,9327149,Belle Fille,Women Grey Melange Solid Crop Top,3.8,4,999,INR,UNDEFINED VALUES,tops,3996
883,17976710,MANGO,White & Red Pure Cotton Floral Embroidered Top,4.1,36,3590,INR,UNDEFINED VALUES,tops,129240
884,18780000,Popwings,Yellow & sahara sun Floral Print Chiffon Empire Top,3.7,31,1999,INR,POP███GS ███OMM█████████ATE█████████,tops,61969
885,7033949,ONLY,Women Blue Striped Top,3.9,56,2299,INR,UNDEFINED VALUES,tops,128744
886,7461410,Crimsoune Club,Women Navy Blue Solid High-Low Longline Top,3.6,14,1299,INR,UNDEFINED VALUES,tops,18186
887,8807033,Flying Machine,Women Blue Printed Pure Cotton Top,3.7,14,799,INR,UNDEFINED VALUES,tops,11186
888,17950208,PURVAJA,Pink Solid Crop Top,3.5,20,2199,INR,UNDEFINED VALUES,tops,43980
889,19024914,Miaz Lifestyle,Women Pack Of 2 Black & Peach-Coloured Crop Top,0.0,0,1499,INR,Mia███ife███le,tops,0
890,14340794,MANGO,Beige Ribbed Fitted Top,4.1,82,2390,INR,UNDEFINED VALUES,tops,195980
891,19410570,H&M,Women White Printed Cut-Out Top,4.3,44,1499,INR,UNDEFINED VALUES,tops,65956
892,11811068,Honey by Pantaloons,Women Pink Floral Printed A-Line Top,4.4,15,999,INR,UNDEFINED VALUES,tops,14985
893,7829467,Oxolloxo,Red & Black Checked Tie-Up Top,4.0,5,1399,INR,UNDEFINED VALUES,tops,6995
894,17982570,H&M,Women Brown Lacing-Detail Cut-Out Top,4.5,52,999,INR,UNDEFINED VALUES,tops,51948
895,8675465,MANGO,Women Black Solid Top,3.3,23,2990,INR,UNDEFINED VALUES,tops,68770
896,17950338,PURVAJA,Women Peach-Coloured Crop Top,4.2,16,2199,INR,UNDEFINED VALUES,tops,35184
897,11876926,AND,Women Blue Printed Top,4.4,57,1999,INR,UNDEFINED VALUES,tops,113943
898,11764192,Oxolloxo,Women Silver-Toned Printed Shirt Style Top,3.4,10,1299,INR,UNDEFINED VALUES,tops,12990
899,11538822,Ajile by Pantaloons,Women Grey Melange Printed Top,4.2,17,599,INR,UNDEFINED VALUES,tops,10183
900,11878498,DODO & MOA,Women Black Solid Top With Lace Inserts,3.9,9,1290,INR,UNDEFINED VALUES,tops,11610
901,7326508,MISH,Women Pink Solid Top,4.7,25,1499,INR,UNDEFINED VALUES,tops,37475
902,586846,Cation,Women Black Top,4.5,11,899,INR,UNDEFINED VALUES,tops,9889
903,18000968,Harpa,Women Maroon V-Neck Casual Top,4.4,21,1049,INR,UNDEFINED VALUES,tops,22029
904,18937522,her by invictus,V-Neck Textured Regular Top,3.9,57,1298,INR,Sup███om ███,tops,73986
905,18962100,Nike,Women Black Brand Logo Printed Dri Fit Top,4.4,72,2495,INR,Nik███ndi███riv█████████ed,tops,179640
906,18972666,MALHAAR,Yellow Print Wrap Top,0.0,0,3329,INR,BED███E S███IES██████,tops,0
907,13748756,Madame,Women Peach-Coloured Self Checked Top,3.6,35,1599,INR,JAI███MAR███OTH█████████TD,tops,55965
908,22568668,V-Mart,High Neck Puff Sleeves Gathered Georgette Top,3.7,30,449,INR,V-M███ Re███l L█████████,tops,13470
909,19297208,Friskers,Women Black Solid Organic Cotton Tank Top,0.0,0,1578,INR,Fly███,tops,0
910,18974594,SPACES,Red & Blue Cotton Towel Set 500 GSM,4.3,16,3799,INR,Omn███ch ███ail███,towel-set,60784
911,18974634,AUSTIVO,Men Navy Blue & White Checked Slim Fit Plus Size Track Pant,4.5,35,1899,INR,FAS███N S███TS,track-pants,66465
912,18970176,Allen Solly Junior,Boys Solid Joggers,4.6,30,1599,INR,Wes███ry ███din█████████d_M██████,track-pants,47970
913,18138806,max,Boys Blue Solid Track Pant,4.6,28,599,INR,UNDEFINED VALUES,track-pants,16772
914,18670518,max,Girls Pink & White Regular Fit Printed Pure Cotton Joggers,4.9,8,599,INR,UNDEFINED VALUES,track-pants,4792
915,17628782,Roadster,The  Lifestyle Co. Women Rust Orange Ribbed Wide Leg Belted Track Pants,4.1,81,1999,INR,UNDEFINED VALUES,track-pants,161919
916,17628712,Roadster,Women Olive Green Solid High-Rise Slim Fit Joggers,4.3,65,1799,INR,UNDEFINED VALUES,track-pants,116935
917,18537496,Bannos Swagger,Women Grey Solid Joggers,5.0,5,1699,INR,UNDEFINED VALUES,track-pants,8495
918,18970196,Allen Solly Junior,Boys Solid Mid-Rise Sports Joggers With Side Taping & Brand Logo Print,4.3,12,1499,INR,Wes███ry ███din█████████d_M██████,track-pants,17988
919,18970104,Allen Solly Junior,Boys Colourblocked Sports Joggers With Side Taping & Brand Logo Print,4.8,14,1499,INR,Wes███ry ███din█████████d_M██████,track-pants,20986
920,18688608,Nasher Miles,Jaisalmer Textured Large Trolley Bag,3.3,8,17995,INR,UNDEFINED VALUES,trolley-bag,143960
921,17663904,Pantaloons Junior,Boys Black Pure Cotton Trousers With Belt,4.6,25,849,INR,UNDEFINED VALUES,trousers,21225
922,17760062,H&M,Women Brown Solid Low Waist Flared Twill Trousers,4.2,608,1499,INR,UNDEFINED VALUES,trousers,911392
923,17647372,bebe,Women Black Season Staple High-Rise Parallel Trousers,4.2,38,2899,INR,UNDEFINED VALUES,trousers,110162
924,17760038,H&M,Women Brown Pattern-knit trousers,4.3,128,1299,INR,UNDEFINED VALUES,trousers,166272
925,22323008,Dennis Lingo,Men Slim Fit Chino Trousers,3.8,5,3099,INR,Men███Bra███Tec█████████ Pr███████████████,trousers,15495
926,19289426,Van Heusen Woman,Women Olive Green Casual Parallel Trousers,4.1,13,2499,INR,Wes███ry ███din█████████d_M██████,trousers,32487
927,10704378,Force NXT,Men Set of 3 Multi-coloured Solid Assorted Trunks MNFF-133-PO3,3.2,5,777,INR,DOL███ IN███TRI█████████,trunk,3885
928,1993251,FCUK,Yellow Attitude Trunks CTR10,3.9,26,699,INR,Sup███om ███,trunk,18174
929,10019547,XYXX,Men IntelliSoft Antimicrobial Micro Modal Pack of 3 Illuminati Trunks XYTRNK3PCKN371,4.7,9,1197,INR,XYX███PPA███S P█████████MIT███,trunk,10773
930,10591036,Van Heusen,Men Colour Fresh No Ride Up Trunks,4.5,65,529,INR,Wes███ry ███din█████████d_M██████,trunk,34385
931,20042464,XYXX,Men Traq Silver Cotton Trunk,4.2,18,339,INR,XYX███PPA███S P█████████MIT███,trunk,6102
932,12939888,IC4,Men Pack of 2 Assorted Colourblocked Trunks 0YB-RY296P2,3.5,19,718,INR,IC4███dus███es █████████imi██████,trunk,13642
933,17352320,ether,Kora Collection Blue Sustainable Naturally Dyed Fabric Solid Pure Cotton T-shirt,4.4,70,1099,INR,UNDEFINED VALUES,tshirts,76930
934,17403950,Mast & Harbour,Men Mint Green Typography Printed T-shirt,4.2,200,899,INR,Tru███m R███il,tshirts,179800
935,17404018,Mast & Harbour,Men Blue & White Striped Regular Fit T-shirt,3.9,72,999,INR,UNDEFINED VALUES,tshirts,71928
936,22143924,Urbano Plus,Size Typography Printed Cotton T-shirt,3.2,6,1099,INR,UNDEFINED VALUES,tshirts,6594
937,14619398,ScoldMe,Women Multicoloured Pack Of 2 Slim Fit T-shirt,0.0,0,1598,INR,SUN███E C███TIO███,tshirts,0
938,8901821,UNDER ARMOUR,Men Charcoal Grey Big Logo SS Printed T-shirt,4.3,64,1999,INR,UNDEFINED VALUES,tshirts,127936
939,919032,Roadster,Off-White  Black Striped Speckled Pure Cotton T-shirt,3.8,641,899,INR,UNDEFINED VALUES,tshirts,576259
940,18817326,Tommy Hilfiger,Men Beige & Navy Blue Striped Pure Cotton T-shirt,4.4,58,2799,INR,UNDEFINED VALUES,tshirts,162342
941,8426447,WROGN,Men Navy Blue Striped Henley Neck T-shirt,4.2,514,1599,INR,UNDEFINED VALUES,tshirts,821886
942,20355284,Roadster,The  Life Co. Round Neck Raglan Sleeves Typography Printed T-shirt,4.2,74,999,INR,UNDEFINED VALUES,tshirts,73926
943,18818696,Tommy Hilfiger,Men White & Black Brand Logo Printed Organic Cotton T-shirt,4.4,58,1999,INR,UNDEFINED VALUES,tshirts,115942
944,9213113,Roadster,The  Lifestyle Co Men White Printed Round Neck T-shirt,4.1,994,799,INR,UNDEFINED VALUES,tshirts,794206
945,13511732,Puma,Men Black Solid Run Fav 1/4 Zip T-Shirt,4.4,167,3999,INR,UNDEFINED VALUES,tshirts,667833
946,13591994,Camey,Men Maroon Solid Round Neck T-shirt,3.5,2,999,INR,UNDEFINED VALUES,tshirts,1998
947,21439050,Kappa,Men Typography Printed Cotton T-shirt,3.2,9,599,INR,UNDEFINED VALUES,tshirts,5391
948,13615634,U.S. Polo Assn.,Men Red Solid Mandarin Collar T-shirt,4.5,69,1699,INR,UNDEFINED VALUES,tshirts,117231
949,13620624,Roadster,The  Lifestyle Co Men White Brand Logo Appliqued Pure Cotton Polo Collar T-shirt,4.0,154,1399,INR,UNDEFINED VALUES,tshirts,215446
950,13502414,Puma,Men Navy Blue & White Performance Cat Printed dryCELL Round Neck T-shirt,4.3,327,1499,INR,UNDEFINED VALUES,tshirts,490173
951,13621134,Roadster,The  Lifestyle Co Men Rust Brown Solid Applique Polo Collar T-shirt,4.1,312,1399,INR,UNDEFINED VALUES,tshirts,436488
952,17686030,Allen Solly Tribe,Men Navy Blue Solid T-shirt,4.3,23,1499,INR,UNDEFINED VALUES,tshirts,34477
953,13616400,Arrow New York,Men Beige Printed Round Neck Pure Cotton T-shirt,4.8,13,899,INR,UNDEFINED VALUES,tshirts,11687
954,13480864,Aeropostale,Men White Printed Round Neck Pure Cotton T-shirt,4.2,13,1199,INR,UNDEFINED VALUES,tshirts,15587
955,13622338,Roadster,The  Lifestyle Co Men Olive Green Solid Round Neck Pure Cotton T-shirt,4.4,54,899,INR,MAI███ KN███EAR███,tshirts,48546
956,16295686,Miss & Chief,Boys Pack of 3 Printed T-shirt,3.9,7,1995,INR,Home,tshirts,13965
957,16298856,Friskers,Men Pack of 2 Printed Pure Cotton T-shirts,0.0,0,2998,INR,Fly███,tshirts,0
958,16277914,Parx,Men Black Printed Polo Collar T-shirt,4.9,7,1399,INR,Ray███d L███ted███,tshirts,9793
959,16292318,Bewakoof,Men White Printed Pockets T-shirt,4.2,17,1399,INR,Bew███of ███nds█████████Lim██████,tshirts,23783
960,19201678,Tokyo Talkies,Women Yellow Printed Extended Sleeves Slim Fit T-shirt,4.1,103,699,INR,Vis███ St███,tshirts,71997
961,16923916,Monte Carlo,Women Pack Of 2 Blue & Peach Solid V-Neck Pure Cotton T-shirt,4.8,13,835,INR,UNDEFINED VALUES,tshirts,10855
962,10143909,CHKOKKO,Chkokko Men Teal Green Solid Round Neck Training T-shirt,3.7,53,1665,INR,DLA███OSS███IVA█████████D,tshirts,88245
963,20085320,BULLMER,Men Pack of 2 Navy Blue & Turquoise Blue Long Sleeves T-shirt,4.8,12,3998,INR,Bod███ove███par█████████,tshirts,47976
964,10555034,Braveo,Men Navy Blue and Red Checked Round Neck Pure Cotton T-shirt,0.0,0,1099,INR,Bra███For███es,tshirts,0
965,12987894,AMERICAN EAGLE OUTFITTERS,Women White & Yellow Printed Round Neck T-shirt,4.4,5,1799,INR,Wes███ry ███din█████████d_M██████,tshirts,8995
966,12953958,Allen Solly,Men Maroon Solid Polo Collar Pure Cotton T-shirt,4.4,409,999,INR,Wes███ry ███din█████████d_M██████,tshirts,408591
967,22629260,max,Striped Polo Collar Short Sleeves T-shirt,4.4,7,799,INR,Lan███rk ███ine█████████t L███,tshirts,5593
968,19291812,Mad Over Print,Women Black Love Wins Oversize T-shirt,4.8,5,1599,INR,MAD███R P███T P█████████MIT███,tshirts,7995
969,19206288,FERANOID,Men Purple Henley Neck Bio Finish T-shirt,4.2,21,1199,INR,Fer███id,tshirts,25179
970,19264534,Flying Machine,Men Black & White Printed Pure Cotton Slim Fit T-shirt,4.0,102,999,INR,ARV███ LI███TYL█████████LIM██████,tshirts,101898
971,19264536,Flying Machine,Men Rust Orange Melange Pure Cotton Slim Fit T-shirt,3.8,60,1299,INR,ARV███ LI███TYL█████████LIM██████,tshirts,77940
972,16287616,Juniper,Lime Green Mandarin Collar Printed Tunic,4.3,346,1299,INR,AMA███XPO███ IN█████████AL █████████,tunics,449454
973,16287462,Juniper,Yellow Mandarin Collar Printed Tunic,4.3,335,1299,INR,AMA███XPO███ IN█████████AL,tunics,435165
974,16293014,Nayo,Navy Blue & Maroon Printed Tunic,4.2,514,1199,INR,Bhu███E R███il █████████,tunics,616286
975,16293018,Nayo,Black & White Printed Cotton Kurti,4.3,687,1199,INR,Bhu███E R███il █████████,tunics,823713
976,13721540,Art Street,Set Of 3 Brown & Green Monuments Theme Framed Paintings,3.9,8,3500,INR,EDG███QUA███,wall-art,28000
977,17716590,Tommy Hilfiger,Women Black Leather Zip Around Wallet,4.5,39,4299,INR,UNDEFINED VALUES,wallets,167661
978,21112784,Calvin Klein,Women Solid Three Fold Wallet,0.0,0,3999,INR,Pla███um ███hio███,wallets,0
979,9452773,Louis Philippe,Men Brown Solid Leather Two Fold Wallet,4.3,401,1799,INR,UNDEFINED VALUES,wallets,721399
980,18864968,Lavie,Glossy Sacy Women Pink Animal Textured Zip Around Wallet,4.4,21,1999,INR,UNDEFINED VALUES,wallets,41979
981,9029979,Hidesign,Men Brown Solid Leather Two Fold Wallet,4.4,8,2595,INR,UNDEFINED VALUES,wallets,20760
982,16295388,LOUIS STITCH,Men Brown Leather Two Fold Wallet,4.4,10,4200,INR,Gun███al ███tch█████████E L█████████,wallets,42000
983,16295382,LOUIS STITCH,Men Brown & Black Leather Two Fold Wallet,0.0,0,4200,INR,Gun███al ███tch█████████E L█████████,wallets,0
984,17956822,Fossil,Men Black Dial & Leather Straps Dayliner Analogue Watch FS5926,3.9,7,9995,INR,Tru███m R███il,watches,69965
985,17981742,MVMT,Men Black Raptor Analogue Watch 28000152-D,4.5,11,20832,INR,Sup███om ███,watches,229152
986,17697474,Timex,Women White Dial & Gold Toned Analogue Watch TWEL11422,4.9,8,1995,INR,TIM███T R███IL █████████RIV████████████,watches,15960
987,7349545,Fantasy World,Unisex Grey Digital Watch,3.7,119,499,INR,UNDEFINED VALUES,watches,59381
988,8076639,French Connection,Women Charcoal Grey Analogue Watch FC1317RGM,4.4,563,6250,INR,UNDEFINED VALUES,watches,3518750
989,21948792,Adwitiya Collection,Women Embellished Dial & Bracelet Style Straps Analogue Watch-ACBW1030,4.1,7,9709,INR,UNDEFINED VALUES,watches,67963
990,9053317,TIMESMITH,Men Black Analogue Watch TSC-008,3.7,304,2499,INR,UNDEFINED VALUES,watches,759696
991,2466414,Daniel Klein,Women Brown Analogue Watch DK11467-6,4.4,940,6950,INR,DES███ER ███GRE█████████IA ██████,watches,6533000
992,11791782,CASIO,Youth Digital Women Red Digital Watch I117 DW-291H-1BVDF,4.6,29,3595,INR,Fla███ech███tai███,watches,104255
993,19322504,V2A,Girls Blue Printed Dial & Pink Straps Digital Multi Function Watch DK201-Pink,4.0,6,1599,INR,Br ███erp███es,watches,9594
994,8481603,French Connection,Women Silver-Toned Analogue Watch FCN0001B,4.5,149,6250,INR,UNDEFINED VALUES,watches,931250
995,13698258,KREDO,Men FORTE Silver Automatic Skeleton Analogue Watch-KW039,3.5,11,11890,INR,UNDEFINED VALUES,watches,130790
996,16896006,GUESS,Women White Patterned Dial & White Straps Analogue Watch GW0359L2,5.0,22,8900,INR,UNDEFINED VALUES,watches,195800
997,1708108,GIORDANO,Women Rose Gold-Toned Mirrored Analogue Watch FA2052-55,2.8,5,7950,INR,UNDEFINED VALUES,watches,39750
998,19280114,Fastrack,Men Black Brass Dial & Black Stainless Steel Straps Analogue Watch 3247NM03,4.3,17,3295,INR,Tru███m R███il,watches,56015
999,18601682,BOLDFIT,Purple Textured Yoga Mat,3.8,161,699,INR,UNDEFINED VALUES,yoga-mats,112539
